created_at,text,url,replies,retweets,favorites,user
2016-11-02T23:34:00Z,#MakeAmericaGreatAgain #6Days https://t.co/eHTGIEpFsm,https://twitter.com/realDonaldTrump/status/793959470585913345,2147,17413,36137,realDonaldTrump
2016-11-02T21:30:00Z,"Thank you Orlando, Florida! We are just six days away from delivering justice for every forgotten man, woman and child in this country! https://t.co/s4NR23uodt",https://twitter.com/realDonaldTrump/status/793928267250171904,2988,16144,44300,realDonaldTrump
2016-11-02T19:09:00Z,"After decades of lies and scandal, Crooked Hillary's corruption is closing in. #DrainTheSwamp! https://t.co/YivCacmkKq",https://twitter.com/realDonaldTrump/status/793892802040041472,4105,25833,46867,realDonaldTrump
2016-11-02T18:58:00Z,"Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on TPP post-election: https://t.co/ZZjbGDZP7e",https://twitter.com/realDonaldTrump/status/793890059510505472,965,9776,18595,realDonaldTrump
2016-11-02T18:57:00Z,"""It pays to have friends in high places- like the Justice Department. Clearly the Clintons do."" #DrainTheSwamp! https://t.co/KZXB4B156M",https://twitter.com/realDonaldTrump/status/793889694064967680,1489,10914,21171,realDonaldTrump
2016-11-02T17:15:00Z,"Thank you Miami! In 6 days, we are going to WIN the GREAT STATE of FLORIDA - and we are going to win back the White House! #VOTE! https://t.co/OYp9aIoZaX",https://twitter.com/realDonaldTrump/status/793864122987323393,2075,12157,32235,realDonaldTrump
2016-11-02T14:37:00Z,Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.,https://twitter.com/realDonaldTrump/status/793824247168765952,3288,29512,85098,realDonaldTrump
2016-11-02T13:18:00Z,"""@PYNance: Evangelical women live at #trumptower @pdpryor1 @CissieGLynch @SaysGabrielle https://t.co/k5kGXPR2WA""",https://twitter.com/realDonaldTrump/status/793804514583252992,1720,7285,19259,realDonaldTrump
2016-11-02T13:11:00Z,"""@Ravenrantz: #Billygraham's grand daughter #SupportsTrump https://t.co/sKz1SPHzDZ""  So nice, thank you Cissy Graham Lynch!!!!",https://twitter.com/realDonaldTrump/status/793802617428160513,922,7805,18662,realDonaldTrump
2016-11-02T12:47:00Z,"Crooked Hillary Clinton deleted 33,000 e-mails AFTER they were subpoenaed by the United States Congress. Guilty - cannot run. Rigged system!",https://twitter.com/realDonaldTrump/status/793796754193936385,4068,18078,47052,realDonaldTrump
2016-11-02T11:00:00Z,"I am going to repeal and replace ObamaCare. We will have MUCH less expensive and MUCH better healthcare. With Hillary, costs will triple!",https://twitter.com/realDonaldTrump/status/793769750056677376,4251,17146,49642,realDonaldTrump
2016-11-02T10:35:00Z,"You can change your vote in six states. So, now that you see that Hillary was a big mistake, change your vote to MAKE AMERICA GREAT AGAIN!",https://twitter.com/realDonaldTrump/status/793763567837253633,3405,24711,56668,realDonaldTrump
2016-11-02T03:43:00Z,"Join me in Florida tomorrow!MIAMI�ۢ12pmhttps://t.co/A3X71Q6sG2ORLANDO�ۢ4pmhttps://t.co/6BqTVoty5CPENSACOLA�ۢ7pmhttps://t.co/NaL9R3sWNg https://t.co/RwlGsWLDjs",https://twitter.com/realDonaldTrump/status/793659710054498304,1747,8184,17968,realDonaldTrump
2016-11-02T00:32:00Z,"Thank you for your incredible support Wisconsin and Governor @ScottWalker! It is time to #DrainTheSwamp &amp; #MAGA!https://t.co/GAaNzM1rET https://t.co/Le6A3KXva5",https://twitter.com/realDonaldTrump/status/793611795156111360,1922,12479,30820,realDonaldTrump
2016-11-01T23:07:00Z,"RT @DanScavino: Join @realDonaldTrump LIVE in Wisconsin with Gov. @ScottWalker, @MayorRGiuliani, @Reince &amp; Coach Bobby Knight! LIVE: https:��_",https://twitter.com/realDonaldTrump/status/793590297800404992,398,3156,9357,realDonaldTrump
2016-11-01T21:57:00Z,"WikiLeaks emails reveal Podesta urging Clinton camp to 'dump' emails. Time to #DrainTheSwamp!https://t.co/P3ajiACiXK",https://twitter.com/realDonaldTrump/status/793572802729086976,1864,13973,24525,realDonaldTrump
2016-11-01T21:46:00Z,'Podesta urged Clinton team to hand over emails after use of private server emerged' https://t.co/NYvVmoA8wl,https://twitter.com/realDonaldTrump/status/793569883409657856,1067,8228,16038,realDonaldTrump
2016-11-01T21:28:00Z,"Mika Brzezinski: Dem Criticism of Comey Reinforcing Idea ���There�۪s Something There'https://t.co/EvBp0xESPN https://t.co/QIDBiDpat8",https://twitter.com/realDonaldTrump/status/793565506431168512,1434,10457,20539,realDonaldTrump
2016-11-01T21:20:00Z,Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173,https://twitter.com/realDonaldTrump/status/793563282854383617,896,8956,14934,realDonaldTrump
2016-11-01T21:16:00Z,Trump promises special session to repeal Obamacare: https://t.co/wTCd108yrV,https://twitter.com/realDonaldTrump/status/793562498100178945,1066,8366,17628,realDonaldTrump
2016-11-01T21:15:00Z,'Kept me out of jail': Top DOJ official involved in Clinton probe represented her campaign chairman: https://t.co/QUZn97CEOq,https://twitter.com/realDonaldTrump/status/793562183573442560,1135,10669,17735,realDonaldTrump
2016-11-01T18:44:00Z,.@DarrellIssa is a very good man. Help him win his congressional seat in California.,https://twitter.com/realDonaldTrump/status/793524189240188928,1614,10377,22994,realDonaldTrump
2016-11-01T17:24:00Z,"#ICYMI: Governor @mike_pence and I were in Valley Forge, Pennsylvania today. You can watch it here: https://t.co/taVWw3ojbI https://t.co/zNMU7xr8B0",https://twitter.com/realDonaldTrump/status/793503948313419776,1379,7548,19810,realDonaldTrump
2016-11-01T14:14:00Z,"So terrible that Crooked didn't report she got the debate questions from Donna Brazile, if that were me it would have been front page news!",https://twitter.com/realDonaldTrump/status/793456094198759424,6169,31872,77928,realDonaldTrump
2016-11-01T13:35:00Z,"JOIN ME TOMORROW IN FLORIDA!MIAMI�ۢ12pmhttps://t.co/A3X71Q6sG2ORLANDO�ۢ4pmhttps://t.co/6BqTVoty5CPENSACOLA�ۢ7pmhttps://t.co/NaL9R3sWNg https://t.co/1cfccp8lVb",https://twitter.com/realDonaldTrump/status/793446442031575040,1037,8641,16494,realDonaldTrump
2016-11-01T12:01:00Z,"Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!",https://twitter.com/realDonaldTrump/status/793422633111023616,5216,23159,57238,realDonaldTrump
2016-11-01T11:55:00Z,"Wow, now leading in @ABC /@washingtonpost Poll 46 to 45. Gone up 12 points in two weeks, mostly before the Crooked Hillary blow-up!",https://twitter.com/realDonaldTrump/status/793421274043285504,3131,16117,37755,realDonaldTrump
2016-11-01T10:31:00Z,Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!,https://twitter.com/realDonaldTrump/status/793400131525677056,4486,20941,53407,realDonaldTrump
2016-10-31T20:49:00Z,"Wow! I hear you Warren, Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!Watch: https://t.co/pjXELwc5E1",https://twitter.com/realDonaldTrump/status/793193310219272198,2497,8384,23204,realDonaldTrump
2016-10-31T19:08:00Z,#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa,https://twitter.com/realDonaldTrump/status/793167761509851137,2223,15721,26449,realDonaldTrump
2016-10-31T19:00:00Z,"Thank you Grand Rapids, Michigan! #ICYMI- watch: https://t.co/2mDQCs6coB https://t.co/gN7BYfLD9K",https://twitter.com/realDonaldTrump/status/793165820889358338,904,9271,21943,realDonaldTrump
2016-10-31T18:20:00Z,$25 Million+ raised online in just one week! RECORD WEEK. #DrainTheSwamp Today we set a bigger record. Contribute &gt;https://t.co/CZ1QmzCxwO,https://twitter.com/realDonaldTrump/status/793155579019681792,1374,9005,21064,realDonaldTrump
2016-10-31T16:38:00Z,"Legendary basketball coach Bobby Knight who has 900+ wins, many championships and a gold medal will be introducing me in Michigan shortly. https://t.co/RZUYpuS5yG",https://twitter.com/realDonaldTrump/status/793129964476436480,2740,12934,41378,realDonaldTrump
2016-10-31T16:00:00Z,"'Hillary's Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation' #DrainTheSwamphttps://t.co/6qOO7FZSvF",https://twitter.com/realDonaldTrump/status/793120426541056000,1824,14256,21954,realDonaldTrump
2016-10-31T03:59:00Z,"Join me tomorrow in Michigan!Grand Rapids at 12pm:https://t.co/xFPRNF7pnFWarren at 3pm:https://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd",https://twitter.com/realDonaldTrump/status/792939101494337540,1840,7877,18894,realDonaldTrump
2016-10-31T02:52:00Z,"Beautiful rally in Albuquerque, New Mexico this evening - thank you. Get out &amp; VOTE! #DrainTheSwampWatch rally: https://t.co/kqJnNBVGW0 https://t.co/cfOfoI8m7h",https://twitter.com/realDonaldTrump/status/792922071437287428,1944,12611,27933,realDonaldTrump
2016-10-30T23:23:00Z,"""@slh: I follow Mr.Trump at all of his rallies by watching them on https://t.co/biseaBESvS. He is a lion-hearted warrior, who inspires hope",https://twitter.com/realDonaldTrump/status/792869550593146880,2933,10992,26702,realDonaldTrump
2016-10-30T23:19:00Z,"Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch: https://t.co/Ie12D3wUoH https://t.co/Pf4JSPsmWq",https://twitter.com/realDonaldTrump/status/792868471734345728,1621,11465,26100,realDonaldTrump
2016-10-30T19:05:00Z,"Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out &amp; VOTE! #ICYMI- watch here: https://t.co/vvT9Kx2p6V https://t.co/rSue79mIls",https://twitter.com/realDonaldTrump/status/792804645542305792,1510,8187,21894,realDonaldTrump
2016-10-30T17:58:00Z,"See you tomorrow Michigan!Grand Rapids, MI tomorrow at noon:https://t.co/xFPRNEPNZ5Warren, MI tomorrow at 3pm:https://t.co/DREwbGQowD https://t.co/b2rESr9mHi",https://twitter.com/realDonaldTrump/status/792787872789045248,1082,7730,19441,realDonaldTrump
2016-10-30T14:26:00Z,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",https://twitter.com/realDonaldTrump/status/792734426912337920,10429,35100,70062,realDonaldTrump
2016-10-30T14:04:00Z,"Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!",https://twitter.com/realDonaldTrump/status/792728791743291392,3347,18942,46751,realDonaldTrump
2016-10-30T13:55:00Z,"We are now leading in many polls, and many of these were taken before the criminal investigation announcement on Friday - great in states!",https://twitter.com/realDonaldTrump/status/792726526127067136,5094,20570,62002,realDonaldTrump
2016-10-30T01:36:00Z,"Great day in Colorado &amp; Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!Tickets: https://t.co/kv624xSjpM https://t.co/IAuoAchEvy",https://twitter.com/realDonaldTrump/status/792540629548933120,2219,10625,25541,realDonaldTrump
2016-10-30T01:23:00Z,"THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100 days! #DrainTheSwamp https://t.co/0PsRXMXShU",https://twitter.com/realDonaldTrump/status/792537371291987968,2216,15074,37364,realDonaldTrump
2016-10-29T20:02:00Z,So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz,https://twitter.com/realDonaldTrump/status/792456539151806464,4170,22590,58309,realDonaldTrump
2016-10-29T19:56:00Z,"Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiVOverflow: https://t.co/93L7JfdmXJ",https://twitter.com/realDonaldTrump/status/792455164615544832,1334,9540,25156,realDonaldTrump
2016-10-29T17:02:00Z,#ObamacareFail https://t.co/iusXk4n9w7,https://twitter.com/realDonaldTrump/status/792411187547734016,1608,10987,19329,realDonaldTrump
2016-10-29T16:54:00Z,"Tomorrow!Las Vegas, NV- 11a: https://t.co/KluudKImvnGreeley, CO- 4p: https://t.co/JYimiIbqKBAlbuquerque, NM- 7p: https://t.co/7SCol4vQlM",https://twitter.com/realDonaldTrump/status/792409386073202688,841,5912,12999,realDonaldTrump
2016-10-29T15:37:00Z,"""@DeplorableCBTP: ""In my mind, #DonaldTrump is the only way out of this mess."" - #PhilRobertson of TV's #DuckDynasty""   Thank you Phil!",https://twitter.com/realDonaldTrump/status/792389892298780672,2105,11466,29583,realDonaldTrump
2016-10-29T13:08:00Z,I am in Colorado - big day planned - but nothing can be as big as yesterday!,https://twitter.com/realDonaldTrump/status/792352376828993538,3774,12245,41184,realDonaldTrump
2016-10-29T04:11:00Z,"Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!TICKETS:Golden: https://t.co/Eix7SspO2ZPhoenix: https://t.co/0LjE9qbNLh https://t.co/fyychVfsxr",https://twitter.com/realDonaldTrump/status/792217215114342400,1436,8269,19122,realDonaldTrump
2016-10-29T04:04:00Z,"Thank you Maine, New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to #DrainTheSwamp &amp; #MAGA! #ImWithYou https://t.co/wBVNBQJN5F",https://twitter.com/realDonaldTrump/status/792215485941186560,1323,12801,32428,realDonaldTrump
2016-10-29T01:30:00Z,"""@piersmorgan: BOMBSHELL: FBI reopening its investigation into HillaryClinton's email server after new discovery!",https://twitter.com/realDonaldTrump/status/792176856086622208,4511,14976,40565,realDonaldTrump
2016-10-29T01:28:00Z,Just landed in Iowa - speaking soon!,https://twitter.com/realDonaldTrump/status/792176315478609920,1328,6188,23818,realDonaldTrump
2016-10-28T19:20:00Z,We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6,https://twitter.com/realDonaldTrump/status/792083605405171712,5527,25606,52427,realDonaldTrump
2016-10-28T17:24:00Z,"Just out: Neera Tanden, Hillary Clinton adviser said, ���Israel is depressing.�۝ I think Israel is inspiring!",https://twitter.com/realDonaldTrump/status/792054354991800320,2722,14962,36232,realDonaldTrump
2016-10-28T17:23:00Z,RT @DRUDGE_REPORT: WSJ:  The Cold Clinton Reality... https://t.co/udWj5mXcA6,https://twitter.com/realDonaldTrump/status/792054233721864193,271,4325,9306,realDonaldTrump
2016-10-28T17:04:00Z,Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!,https://twitter.com/realDonaldTrump/status/792049535195439104,1587,7531,24344,realDonaldTrump
2016-10-28T15:53:00Z,"If my people said the things about me that Podesta &amp; Hillary's people said about her, I would fire them out of self respect. ""Bad instincts""",https://twitter.com/realDonaldTrump/status/792031499075944448,4824,17339,46890,realDonaldTrump
2016-10-28T15:39:00Z,"Join me tonight in Cedar Rapids, Iowa at 7pm: https://t.co/QWaEJpR79nPhoenix, Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh",https://twitter.com/realDonaldTrump/status/792027901126406144,647,5548,13280,realDonaldTrump
2016-10-28T15:27:00Z,"""@Jmoschetti1363: @Johnatsrs1949 FBI must be outraged that their hands r tied she has no regard or t secret service, FBI, or (Dallas)police""",https://twitter.com/realDonaldTrump/status/792024896616407040,1041,8023,18896,realDonaldTrump
2016-10-28T14:48:00Z,RT @DRUDGE_REPORT: WSJ:  Grifters-in-Chief...  https://t.co/mPFocMuBgu,https://twitter.com/realDonaldTrump/status/792015309058310145,301,3419,7398,realDonaldTrump
2016-10-28T01:47:00Z,"Thank you Geneva, Ohio. If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our country! #MakeAmericaSafeAgain https://t.co/lJ3MoRDEgO",https://twitter.com/realDonaldTrump/status/791818552600821761,3691,16506,41046,realDonaldTrump
2016-10-28T00:14:00Z,"Join @TeamTrump on Facebook &amp; watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH",https://twitter.com/realDonaldTrump/status/791795308162408448,995,6253,15103,realDonaldTrump
2016-10-27T22:37:00Z,"Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp https://t.co/fAVtr75PtK https://t.co/vAsn25cdbK",https://twitter.com/realDonaldTrump/status/791770795165057025,2244,16152,26106,realDonaldTrump
2016-10-27T22:27:00Z,"""@KeithRowland: People in Arizona just got a taste of Obamacare with a 116% increase in premiums. @realDonaldTrump"" Repeal and replace!",https://twitter.com/realDonaldTrump/status/791768269615169538,1659,14511,27761,realDonaldTrump
2016-10-27T22:23:00Z,I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!,https://twitter.com/realDonaldTrump/status/791767413465419777,1338,5790,17536,realDonaldTrump
2016-10-27T22:05:00Z,"I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback &amp; support. Lets #MAGA! https://t.co/VQ8NgyUbjD https://t.co/Obj1B6ZqDP",https://twitter.com/realDonaldTrump/status/791762650195632128,1440,13433,28216,realDonaldTrump
2016-10-27T21:07:00Z,"Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp; #MAGA!https://t.co/NU39Mmlh1T",https://twitter.com/realDonaldTrump/status/791748254991912960,650,4395,12081,realDonaldTrump
2016-10-27T21:02:00Z,"Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGAhttps://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v",https://twitter.com/realDonaldTrump/status/791746832686682112,554,4977,12098,realDonaldTrump
2016-10-27T20:27:00Z,"#ICYMI: I agree- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8. https://t.co/XW8hBRHQ3j https://t.co/hypGfcOYTY",https://twitter.com/realDonaldTrump/status/791738173462310912,2605,14711,29952,realDonaldTrump
2016-10-27T19:26:00Z,"Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!#ICYMI - watch here: https://t.co/dEoXV6oS3b#MakeAmericaGreatAgain https://t.co/HlAL9uP43i",https://twitter.com/realDonaldTrump/status/791722658358439936,851,7206,16433,realDonaldTrump
2016-10-27T17:45:00Z,"Join me live in Springfield, Ohio!https://t.co/LREA7WRmOx",https://twitter.com/realDonaldTrump/status/791697302519947264,999,4382,11882,realDonaldTrump
2016-10-27T14:49:00Z,"Inside ���Bill Clinton Inc.�۪: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!https://t.co/UfDVzeSDfd",https://twitter.com/realDonaldTrump/status/791653174994202624,1961,12935,20464,realDonaldTrump
2016-10-27T14:44:00Z,"JOIN ME! #MAGATODAY:Springfield, OH Toledo, OH Geneva, OH FRIDAY:Manchester, NH Lisbon, ME Cedar Rapids, IAhttps://t.co/kv624y9UOm",https://twitter.com/realDonaldTrump/status/791651860889427968,1171,7102,16602,realDonaldTrump
2016-10-27T14:32:00Z,"I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb",https://twitter.com/realDonaldTrump/status/791648893725450240,1835,11562,23305,realDonaldTrump
2016-10-27T14:12:00Z,"""Clinton Foundation�۪s Fundraisers Pressed Donors to Steer Business to Former President""https://t.co/PlFILR6JCn",https://twitter.com/realDonaldTrump/status/791643789609865216,1006,9137,14550,realDonaldTrump
2016-10-27T14:10:00Z,"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment�۝https://t.co/4OGP3tPxyp",https://twitter.com/realDonaldTrump/status/791643269109350400,591,8404,14085,realDonaldTrump
2016-10-27T14:08:00Z,"'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'https://t.co/MfRy3Nvd4F",https://twitter.com/realDonaldTrump/status/791642669256769536,1276,12262,22168,realDonaldTrump
2016-10-27T13:01:00Z,A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?,https://twitter.com/realDonaldTrump/status/791625798792974336,5821,19297,38278,realDonaldTrump
2016-10-27T12:17:00Z,"Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp; VOTE #TrumpPence16 &amp; lets #MAGA! https://t.co/IO5fwVHLeT",https://twitter.com/realDonaldTrump/status/791614912833449984,2380,14484,29274,realDonaldTrump
2016-10-27T12:16:00Z,RT @EricTrump: Tune into @GMA right now to catch a great interview with my father &amp; the entire family! _���_��� #VoteTrumpPence16 https://t.co/Sa��_,https://twitter.com/realDonaldTrump/status/791614568275570688,1017,5260,17235,realDonaldTrump
2016-10-27T01:57:00Z,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here: https://t.co/V8TFdyiY9O https://t.co/dv8amARoTU",https://twitter.com/realDonaldTrump/status/791458860930392065,1522,9779,24380,realDonaldTrump
2016-10-27T01:52:00Z,"Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech: https://t.co/XLYcN1gaVQ https://t.co/pWIzcZObVG",https://twitter.com/realDonaldTrump/status/791457576030535680,1089,10526,25206,realDonaldTrump
2016-10-26T21:59:00Z,Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to lead our country. https://t.co/g5kCwxxUbK,https://twitter.com/realDonaldTrump/status/791398814049456128,7744,36004,67071,realDonaldTrump
2016-10-26T18:49:00Z,"JOIN ME IN OHIO TOMORROW!Springfield-1pm:https://t.co/YcbpSigtvaToledo-4pm:https://t.co/BOJH0l1CZzGeneva-7pm:https://t.co/odZHJcRhXt https://t.co/Qfq8CvTzBG",https://twitter.com/realDonaldTrump/status/791351142760321024,1422,8144,16880,realDonaldTrump
2016-10-26T11:02:00Z,REPEAL AND REPLACE OBAMACARE!,https://twitter.com/realDonaldTrump/status/791233632593739776,5419,19417,52039,realDonaldTrump
2016-10-25T23:31:00Z,"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!#ICYMI- watch here: https://t.co/GDKhwrCa9R",https://twitter.com/realDonaldTrump/status/791059759663288321,2230,9697,24174,realDonaldTrump
2016-10-25T22:28:00Z,"Thank you Sanford, Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:https://t.co/2QOTpP0R7O https://t.co/cwGqKECVtX",https://twitter.com/realDonaldTrump/status/791043842124439552,1390,9999,23577,realDonaldTrump
2016-10-25T22:01:00Z,"REPEAL AND REPLACE!!! #ObamaCareInThreeWords",https://twitter.com/realDonaldTrump/status/791037075030179840,3033,16306,36882,realDonaldTrump
2016-10-25T21:54:00Z,I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday! #ImWithYou https://t.co/Ao1WdxfNom https://t.co/lEiiWsNoBC,https://twitter.com/realDonaldTrump/status/791035128176844800,1245,12286,26252,realDonaldTrump
2016-10-25T21:36:00Z,"Get your ballots in Colorado - I will see you soon -- and we will win!#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk",https://twitter.com/realDonaldTrump/status/791030789001605126,1182,8750,21241,realDonaldTrump
2016-10-25T21:03:00Z,"'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamphttps://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV",https://twitter.com/realDonaldTrump/status/791022438486343680,1709,15363,24428,realDonaldTrump
2016-10-25T20:43:00Z,"Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!#ObamacareFailed",https://twitter.com/realDonaldTrump/status/791017424426504192,2897,12788,31285,realDonaldTrump
2016-10-25T18:27:00Z,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA #ImWithYou https://t.co/U7xVj1ajMs,https://twitter.com/realDonaldTrump/status/790983039056769024,3003,19456,47294,realDonaldTrump
2016-10-25T16:20:00Z,"Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! #ObamacareFail https://t.co/5CvoMbVceT",https://twitter.com/realDonaldTrump/status/790951230906458113,3248,16676,29990,realDonaldTrump
2016-10-25T16:10:00Z,#ObamacareFail https://t.co/90Aixp25Oc,https://twitter.com/realDonaldTrump/status/790948782288596992,1350,11665,19788,realDonaldTrump
2016-10-25T15:22:00Z,"Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail https://t.co/xDPhVczf1g",https://twitter.com/realDonaldTrump/status/790936603590033408,1260,7755,16152,realDonaldTrump
2016-10-25T15:21:00Z,#ObamacareFail https://t.co/5Zvsys8j5w,https://twitter.com/realDonaldTrump/status/790936360953716736,637,6945,13621,realDonaldTrump
2016-10-25T15:20:00Z,#ObamacareFail https://t.co/Mb0YW1rg6g,https://twitter.com/realDonaldTrump/status/790936027871477764,1031,12188,21867,realDonaldTrump
2016-10-25T14:44:00Z,Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz,https://twitter.com/realDonaldTrump/status/790927104921767940,2453,12792,26677,realDonaldTrump
2016-10-25T14:39:00Z,"Key Obamacare premiums to jump 25% next year:https://t.co/TCdHEdPQDG",https://twitter.com/realDonaldTrump/status/790925669937123328,925,8006,13369,realDonaldTrump
2016-10-25T14:33:00Z,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK,https://twitter.com/realDonaldTrump/status/790924363348541445,1186,9103,16563,realDonaldTrump
2016-10-25T14:31:00Z,"As election looms, some bad news for Clinton, Democrats:https://t.co/7aWWVQPjTo",https://twitter.com/realDonaldTrump/status/790923701193768960,885,8200,14725,realDonaldTrump
2016-10-25T01:43:00Z,"Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA GREAT AGAIN! https://t.co/gjifLddB3d",https://twitter.com/realDonaldTrump/status/790730455129714688,3009,15053,33120,realDonaldTrump
2016-10-25T01:27:00Z,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj,https://twitter.com/realDonaldTrump/status/790726388978515968,1640,15492,36424,realDonaldTrump
2016-10-25T00:33:00Z,"My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj",https://twitter.com/realDonaldTrump/status/790712761407926272,3720,21270,39004,realDonaldTrump
2016-10-24T21:52:00Z,"Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp https://t.co/mQRkfMG80j",https://twitter.com/realDonaldTrump/status/790672365466316800,1585,6079,12702,realDonaldTrump
2016-10-24T21:50:00Z,"'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'https://t.co/sTreHAfYUH",https://twitter.com/realDonaldTrump/status/790671814276083712,2971,18991,28229,realDonaldTrump
2016-10-24T21:15:00Z,"Join me tomorrow in Sanford or Tallahassee, Florida!Sanford at 3pm:https://t.co/PZENw9KhegTallahassee at 6pm:https://t.co/WKI69e1bqD",https://twitter.com/realDonaldTrump/status/790662999841333249,860,5852,12893,realDonaldTrump
2016-10-24T20:39:00Z,"THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now! #AmericaFirst https://t.co/oP11CEOH3p",https://twitter.com/realDonaldTrump/status/790654003981918208,1502,11784,28691,realDonaldTrump
2016-10-24T19:01:00Z,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN! https://t.co/UrPfANAt4R https://t.co/yMynXvudwM",https://twitter.com/realDonaldTrump/status/790629257546379264,1051,5310,12899,realDonaldTrump
2016-10-24T18:30:00Z,"Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp; GREAT AGAIN!#LESM #MAGA https://t.co/lKKuu10jn1",https://twitter.com/realDonaldTrump/status/790621559920615424,1320,9874,22091,realDonaldTrump
